Frequency (Hz),Magnitude,Magnitude (dB)
3535.4758,0.000256,-71.837595
3536.1810,0.000227,-72.877891
3536.8863,0.000171,-75.343240
3537.5916,0.000211,-73.518305
3538.2968,0.000180,-74.902170
3539.0021,0.000096,-80.378342
3539.7073,0.000144,-76.819900
3540.4126,0.000134,-77.450974
3541.1179,0.000069,-83.173725
3541.8231,0.000174,-75.193094
3542.5284,0.000117,-78.628764
3543.2336,0.000092,-80.689513
3543.9389,0.000168,-75.493689
3544.6442,0.000083,-81.566739
3545.3494,0.000073,-82.702060
3546.0547,0.000084,-81.535753
3546.7600,0.000031,-90.090894
3547.4652,0.000030,-90.513639
3548.1705,0.000093,-80.597010
3548.8757,0.000040,-87.895459
3549.5810,0.000084,-81.554894
3550.2863,0.000067,-83.505698
3550.9915,0.000054,-85.376557
3551.6968,0.000078,-82.172596
3552.4020,0.000029,-90.822392
3553.1073,0.000041,-87.822614
3553.8126,0.000061,-84.231662
3554.5178,0.000097,-80.247328
3555.2231,0.000021,-93.481087
3555.9284,0.000024,-92.312116
3556.6336,0.000047,-86.562301
3557.3389,0.000057,-84.881775
3558.0441,0.000011,-99.325286
3558.7494,0.000014,-97.361126
3559.4547,0.000029,-90.808338
3560.1599,0.000083,-81.586983
3560.8652,0.000031,-90.250228
3561.5704,0.000042,-87.576780
3562.2757,0.000024,-92.233577
3562.9810,0.000082,-81.685311
3563.6862,0.000017,-95.403006
3564.3915,0.000041,-87.841632
3565.0968,0.000011,-99.193169
3565.8020,0.000076,-82.383024
3566.5073,0.000032,-89.818329
3567.2125,0.000027,-91.392078
3567.9178,0.000040,-87.877700
3568.6231,0.000054,-85.284161
3569.3283,0.000062,-84.205636
3570.0336,0.000075,-82.448108
3570.7388,0.000008,-101.846615
3571.4441,0.000078,-82.183423
3572.1494,0.000047,-86.527223
3572.8546,0.000047,-86.526578
3573.5599,0.000012,-98.614423
3574.2652,0.000086,-81.310075
3574.9704,0.000047,-86.525280
3575.6757,0.000025,-92.022961
3576.3809,0.000028,-90.948648
3577.0862,0.000048,-86.428695
3577.7915,0.000057,-84.871744
3578.4967,0.000046,-86.687653
3579.2020,0.000031,-90.156105
3579.9072,0.000033,-89.759940
3580.6125,0.000047,-86.591958
3581.3178,0.000026,-91.820735
3582.0230,0.000042,-87.490313
3582.7283,0.000026,-91.570318
3583.4336,0.000048,-86.371803
3584.1388,0.000018,-94.661920
3584.8441,0.000050,-85.958179
3585.5493,0.000014,-97.140327
3586.2546,0.000006,-104.033908
3586.9599,0.000026,-91.603002
3587.6651,0.000046,-86.683098
3588.3704,0.000028,-91.070929
3589.0756,0.000017,-95.292076
3589.7809,0.000029,-90.714841
3590.4862,0.000029,-90.775440
3591.1914,0.000058,-84.717084
3591.8967,0.000027,-91.518878
3592.6020,0.000022,-93.050081
3593.3072,0.000017,-95.430592
3594.0125,0.000060,-84.422320
3594.7177,0.000047,-86.614343
3595.4230,0.000011,-99.430757
3596.1283,0.000005,-106.627825
3596.8335,0.000021,-93.559440
3597.5388,0.000040,-87.861549
3598.2440,0.000031,-90.286536
3598.9493,0.000007,-103.663812
3599.6546,0.000039,-88.075378
3600.3598,0.000063,-83.982480
3601.0651,0.000043,-87.265315
3601.7704,0.000031,-90.081688
3602.4756,0.000033,-89.539803
3603.1809,0.000016,-95.990160
3603.8861,0.000049,-86.247963
3604.5914,0.000053,-85.486545
3605.2967,0.000024,-92.454589
3606.0019,0.000040,-87.941809
3606.7072,0.000053,-85.482741
3607.4124,0.000026,-91.660495
3608.1177,0.000046,-86.824376
3608.8230,0.000054,-85.375862
3609.5282,0.000028,-90.959878
3610.2335,0.000027,-91.214050
3610.9387,0.000055,-85.271223
3611.6440,0.000054,-85.277085
3612.3493,0.000037,-88.540423
3613.0545,0.000061,-84.251664
3613.7598,0.000026,-91.566291
3614.4651,0.000059,-84.589378
3615.1703,0.000057,-84.939805
3615.8756,0.000065,-83.802476
3616.5808,0.000070,-83.148887
3617.2861,0.000027,-91.249423
3617.9914,0.000052,-85.641168
3618.6966,0.000066,-83.609477
3619.4019,0.000090,-80.919052
3620.1071,0.000081,-81.779692
3620.8124,0.000118,-78.527057
3621.5177,0.000088,-81.095282
3622.2229,0.000104,-79.693689
3622.9282,0.000114,-78.872202
3623.6335,0.000126,-77.970709
3624.3387,0.000126,-77.988833
3625.0440,0.000136,-77.313696
3625.7492,0.000107,-79.440399
3626.4545,0.000076,-82.410775
3627.1598,0.000097,-80.287185
3627.8650,0.000086,-81.260891
3628.5703,0.000090,-80.886087
3629.2755,0.000094,-80.525695
3629.9808,0.000092,-80.706611
3630.6861,0.000076,-82.392485
3631.3913,0.000065,-83.792631
3632.0966,0.000060,-84.463623
3632.8019,0.000047,-86.611285
3633.5071,0.000065,-83.802841
3634.2124,0.000080,-81.903601
3634.9176,0.000094,-80.555042
3635.6229,0.000086,-81.276459
3636.3282,0.000068,-83.303723
3637.0334,0.000076,-82.360707
3637.7387,0.000105,-79.564454
3638.4439,0.000069,-83.265241
3639.1492,0.000074,-82.559856
3639.8545,0.000081,-81.880459
3640.5597,0.000061,-84.347271
3641.2650,0.000090,-80.921608
3641.9703,0.000057,-84.824274
3642.6755,0.000043,-87.281473
3643.3808,0.000027,-91.250794
3644.0860,0.000020,-94.072918
3644.7913,0.000057,-84.853055
3645.4966,0.000039,-88.256030
3646.2018,0.000041,-87.661456
3646.9071,0.000057,-84.829311
3647.6123,0.000059,-84.539334
3648.3176,0.000077,-82.301627
3649.0229,0.000080,-81.987063
3649.7281,0.000072,-82.874646
3650.4334,0.000097,-80.235637
3651.1387,0.000104,-79.692821
3651.8439,0.000097,-80.245112
3652.5492,0.000110,-79.172032
3653.2544,0.000070,-83.123451
3653.9597,0.000084,-81.518188
3654.6650,0.000085,-81.441005
3655.3702,0.000061,-84.289110
3656.0755,0.000062,-84.149357
3656.7807,0.000031,-90.248174
3657.4860,0.000025,-92.047342
3658.1913,0.000036,-88.839802
3658.8965,0.000022,-93.111362
3659.6018,0.000009,-101.390380
3660.3071,0.000030,-90.438795
3661.0123,0.000043,-87.235307
3661.7176,0.000067,-83.464002
3662.4228,0.000051,-85.766442
3663.1281,0.000062,-84.172724
3663.8334,0.000078,-82.129746
3664.5386,0.000095,-80.485752
3665.2439,0.000087,-81.235257
3665.9491,0.000081,-81.865356
3666.6544,0.000040,-87.976334
3667.3597,0.000084,-81.497163
3668.0649,0.000122,-78.294615
3668.7702,0.000046,-86.730672
3669.4755,0.000085,-81.388356
3670.1807,0.000053,-85.547237
3670.8860,0.000058,-84.702311
3671.5912,0.000091,-80.853897
3672.2965,0.000037,-88.736774
3673.0018,0.000076,-82.405404
3673.7070,0.000070,-83.138360
3674.4123,0.000009,-100.730343
3675.1175,0.000078,-82.160298
3675.8228,0.000090,-80.875905
3676.5281,0.000030,-90.586291
3677.2333,0.000124,-78.105700
3677.9386,0.000068,-83.298947
3678.6439,0.000067,-83.424286
3679.3491,0.000070,-83.052645
3680.0544,0.000069,-83.264631
3680.7596,0.000150,-76.461947
3681.4649,0.000090,-80.937945
3682.1702,0.000093,-80.592991
3682.8754,0.000059,-84.542371
3683.5807,0.000116,-78.738438
3684.2859,0.000135,-77.387756
3684.9912,0.000040,-88.003885
3685.6965,0.000077,-82.223755
3686.4017,0.000099,-80.104477
3687.1070,0.000071,-82.983768
3687.8123,0.000060,-84.415514
3688.5175,0.000052,-85.704209
3689.2228,0.000048,-86.322389
3689.9280,0.000045,-86.945790
3690.6333,0.000052,-85.675319
3691.3386,0.000044,-87.183458
3692.0438,0.000038,-88.431218
3692.7491,0.000004,-108.155080
3693.4543,0.000022,-92.982311
3694.1596,0.000040,-87.930011
3694.8649,0.000032,-89.869421
3695.5701,0.000021,-93.674675
3696.2754,0.000017,-95.258982
3696.9806,0.000060,-84.417711
3697.6859,0.000011,-99.407007
3698.3912,0.000038,-88.516126
3699.0964,0.000033,-89.630716
3699.8017,0.000028,-90.981813
3700.5070,0.000020,-93.981540
3701.2122,0.000019,-94.310692
3701.9175,0.000010,-99.843479
3702.6227,0.000020,-94.018633
3703.3280,0.000018,-94.765938
3704.0333,0.000031,-90.182245
3704.7385,0.000012,-98.268255
3705.4438,0.000040,-87.885736
3706.1490,0.000022,-93.151877
3706.8543,0.000008,-101.478945
3707.5596,0.000044,-87.115269
3708.2648,0.000058,-84.659958
3708.9701,0.000019,-94.491006
3709.6754,0.000030,-90.407767
3710.3806,0.000061,-84.264907
3711.0859,0.000036,-88.766572
3711.7911,0.000037,-88.702713
3712.4964,0.000011,-99.456634
3713.2017,0.000024,-92.354751
3713.9069,0.000036,-88.826690
3714.6122,0.000047,-86.485976
3715.3174,0.000028,-91.174093
3716.0227,0.000006,-105.043565
3716.7280,0.000029,-90.895765
3717.4332,0.000074,-82.608196
3718.1385,0.000019,-94.244858
3718.8438,0.000047,-86.617528
3719.5490,0.000016,-96.166567
3720.2543,0.000031,-90.170696
3720.9595,0.000029,-90.797137
3721.6648,0.000066,-83.643404
3722.3701,0.000041,-87.751399
3723.0753,0.000034,-89.351698
3723.7806,0.000035,-89.068129
3724.4858,0.000049,-86.213668
3725.1911,0.000041,-87.690193
3725.8964,0.000071,-83.016875
3726.6016,0.000083,-81.622951
3727.3069,0.000015,-96.274969
3728.0122,0.000029,-90.795365
3728.7174,0.000086,-81.271422
3729.4227,0.000080,-81.974752
3730.1279,0.000068,-83.349728
3730.8332,0.000098,-80.153392
3731.5385,0.000055,-85.117313
3732.2437,0.000054,-85.272580
3732.9490,0.000079,-82.059906
3733.6542,0.000116,-78.694694
3734.3595,0.000111,-79.069919
3735.0648,0.000111,-79.067639
3735.7700,0.000096,-80.314042
3736.4753,0.000064,-83.810545
3737.1806,0.000071,-82.982609
3737.8858,0.000072,-82.899747
3738.5911,0.000081,-81.800140
3739.2963,0.000064,-83.896488
3740.0016,0.000049,-86.273899
3740.7069,0.000013,-98.046698
3741.4121,0.000005,-105.607381
3742.1174,0.000048,-86.426232
3742.8226,0.000056,-85.022006
3743.5279,0.000068,-83.381375
3744.2332,0.000104,-79.679365
3744.9384,0.000106,-79.486992
3745.6437,0.000075,-82.534910
3746.3490,0.000108,-79.317897
3747.0542,0.000086,-81.272801
3747.7595,0.000061,-84.320868
3748.4647,0.000136,-77.343723
3749.1700,0.000125,-78.062598
3749.8753,0.000083,-81.593259
3750.5805,0.000111,-79.098384
3751.2858,0.000104,-79.637664
3751.9910,0.000100,-80.008852
3752.6963,0.000105,-79.577943
3753.4016,0.000084,-81.506823
3754.1068,0.000081,-81.851653
3754.8121,0.000111,-79.104439
3755.5174,0.000084,-81.555514
3756.2226,0.000087,-81.169063
3756.9279,0.000078,-82.163502
3757.6331,0.000054,-85.421305
3758.3384,0.000081,-81.786333
3759.0437,0.000077,-82.257740
3759.7489,0.000056,-85.095086
3760.4542,0.000054,-85.297447
3761.1594,0.000065,-83.747078
3761.8647,0.000061,-84.358950
3762.5700,0.000078,-82.193408
3763.2752,0.000036,-88.769300
3763.9805,0.000046,-86.821574
3764.6858,0.000069,-83.277710
3765.3910,0.000067,-83.524271
3766.0963,0.000085,-81.378166
3766.8015,0.000077,-82.218451
3767.5068,0.000077,-82.280935
3768.2121,0.000080,-81.965490
3768.9173,0.000099,-80.110197
3769.6226,0.000063,-83.975296
3770.3278,0.000084,-81.540480
3771.0331,0.000057,-84.943359
3771.7384,0.000055,-85.262771
3772.4436,0.000075,-82.443055
3773.1489,0.000068,-83.345498
3773.8542,0.000074,-82.602712
3774.5594,0.000070,-83.050579
3775.2647,0.000058,-84.705882
3775.9699,0.000053,-85.470864
3776.6752,0.000054,-85.283586
3777.3805,0.000065,-83.734128
3778.0857,0.000057,-84.842164
3778.7910,0.000036,-88.849225
3779.4962,0.000049,-86.157825
3780.2015,0.000058,-84.771818
3780.9068,0.000065,-83.798590
3781.6120,0.000059,-84.607116
3782.3173,0.000069,-83.266480
3783.0225,0.000047,-86.572652
3783.7278,0.000065,-83.678854
3784.4331,0.000092,-80.688824
3785.1383,0.000056,-85.112122
3785.8436,0.000093,-80.602030
3786.5489,0.000095,-80.424798
3787.2541,0.000096,-80.383865
3787.9594,0.000124,-78.106082
3788.6646,0.000123,-78.203153
3789.3699,0.000108,-79.351147
3790.0752,0.000149,-76.514637
3790.7804,0.000090,-80.870224
3791.4857,0.000110,-79.157944
3792.1909,0.000059,-84.640401
3792.8962,0.000066,-83.620088
3793.6015,0.000089,-81.033611
3794.3067,0.000045,-86.957109
3795.0120,0.000054,-85.373226
3795.7173,0.000052,-85.739281
3796.4225,0.000034,-89.424660
3797.1278,0.000059,-84.560335
3797.8330,0.000037,-88.687431
3798.5383,0.000044,-87.118478
3799.2436,0.000057,-84.808214
3799.9488,0.000076,-82.355097
3800.6541,0.000043,-87.392440
3801.3593,0.000048,-86.405620
3802.0646,0.000043,-87.297121
3802.7699,0.000018,-95.085772
3803.4751,0.000049,-86.180642
3804.1804,0.000016,-96.089356
3804.8857,0.000035,-89.145426
3805.5909,0.000024,-92.330492
3806.2962,0.000017,-95.511876
3807.0014,0.000032,-89.995885
3807.7067,0.000026,-91.752006
3808.4120,0.000020,-94.101971
3809.1172,0.000031,-90.220541
3809.8225,0.000027,-91.418284
3810.5277,0.000022,-93.251676
3811.2330,0.000018,-94.883015
3811.9383,0.000009,-101.258504
3812.6435,0.000017,-95.440874
3813.3488,0.000007,-103.312273
3814.0541,0.000004,-107.580584
3814.7593,0.000002,-113.685474
3815.4646,0.000012,-98.217507
3816.1698,0.000011,-99.285531
3816.8751,0.000004,-107.012082
3817.5804,0.000005,-105.644871
3818.2856,0.000006,-105.009756
3818.9909,0.000006,-104.792009
3819.6961,0.000008,-101.840535
3820.4014,0.000012,-98.305781
3821.1067,0.000018,-94.727066
3821.8119,0.000003,-109.586592
3822.5172,0.000012,-98.277944
3823.2225,0.000007,-102.556915
3823.9277,0.000003,-110.712538
3824.6330,0.000009,-100.474359
3825.3382,0.000004,-107.211802
3826.0435,0.000003,-110.222427
3826.7488,0.000007,-103.200139
3827.4540,0.000014,-97.147803
3828.1593,0.000015,-96.610230
3828.8645,0.000012,-98.173363
3829.5698,0.000001,-120.389982
3830.2751,0.000016,-96.169123
3830.9803,0.000012,-98.404516
3831.6856,0.000012,-98.089347
3832.3909,0.000026,-91.813823
3833.0961,0.000005,-105.614680
3833.8014,0.000017,-95.479541
3834.5066,0.000013,-97.638328
3835.2119,0.000028,-91.092147
3835.9172,0.000017,-95.462954
3836.6224,0.000003,-110.770498
3837.3277,0.000012,-98.672450
3838.0329,0.000012,-98.143774
3838.7382,0.000033,-89.576437
3839.4435,0.000018,-94.780328
3840.1487,0.000006,-104.487417
3840.8540,0.000026,-91.683789
3841.5593,0.000023,-92.742612
3842.2645,0.000027,-91.248105
3842.9698,0.000018,-95.134413
3843.6750,0.000039,-88.281421
3844.3803,0.000021,-93.709586
3845.0856,0.000033,-89.736184
3845.7908,0.000022,-93.239983
3846.4961,0.000022,-92.998262
3847.2013,0.000015,-96.218209
3847.9066,0.000038,-88.322235
3848.6119,0.000012,-98.188396
3849.3171,0.000028,-91.176783
3850.0224,0.000030,-90.572750
3850.7277,0.000020,-93.890306
3851.4329,0.000021,-93.744630
3852.1382,0.000032,-89.973216
3852.8434,0.000028,-91.156579
3853.5487,0.000018,-95.027322
3854.2540,0.000039,-88.251827
3854.9592,0.000023,-92.865344
3855.6645,0.000017,-95.481737
3856.3697,0.000017,-95.410031
3857.0750,0.000011,-99.305006
3857.7803,0.000018,-94.866167
3858.4855,0.000011,-98.957591
3859.1908,0.000010,-99.730488
3859.8960,0.000014,-96.948093
3860.6013,0.000017,-95.443922
3861.3066,0.000044,-87.082335
3862.0118,0.000022,-93.046704
3862.7171,0.000021,-93.437664
3863.4224,0.000028,-91.003945
3864.1276,0.000023,-92.703664
3864.8329,0.000034,-89.290701
3865.5381,0.000048,-86.287662
3866.2434,0.000028,-90.966769
3866.9487,0.000036,-88.837593
3867.6539,0.000025,-92.210796
3868.3592,0.000044,-87.206063
3869.0644,0.000029,-90.834150
3869.7697,0.000015,-96.595799
3870.4750,0.000040,-87.996887
3871.1802,0.000043,-87.352212
3871.8855,0.000040,-88.047799
3872.5908,0.000049,-86.170466
3873.2960,0.000041,-87.737174
3874.0013,0.000024,-92.387366
3874.7065,0.000058,-84.733417
3875.4118,0.000035,-89.092180
3876.1171,0.000039,-88.245510
3876.8223,0.000038,-88.321944
3877.5276,0.000030,-90.563227
3878.2328,0.000042,-87.555625
3878.9381,0.000070,-83.154061
3879.6434,0.000045,-87.029270
3880.3486,0.000049,-86.116528
3881.0539,0.000052,-85.656083
3881.7592,0.000037,-88.751606
3882.4644,0.000038,-88.336961
3883.1697,0.000033,-89.601884
3883.8749,0.000020,-94.017827
3884.5802,0.000021,-93.657470
3885.2855,0.000013,-97.771844
3885.9907,0.000019,-94.241123
3886.6960,0.000030,-90.521867
3887.4012,0.000034,-89.258042
3888.1065,0.000043,-87.419445
3888.8118,0.000041,-87.770089
3889.5170,0.000029,-90.801919
3890.2223,0.000049,-86.273007
3890.9276,0.000034,-89.311059
3891.6328,0.000043,-87.349750
3892.3381,0.000019,-94.201233
3893.0433,0.000024,-92.233925
3893.7486,0.000032,-89.839364
3894.4539,0.000019,-94.305720
3895.1591,0.000026,-91.598378
3895.8644,0.000048,-86.324765
3896.5696,0.000026,-91.743024
3897.2749,0.000036,-88.979744
3897.9802,0.000035,-89.180833
3898.6854,0.000038,-88.324753
3899.3907,0.000067,-83.416000
3900.0960,0.000029,-90.617586
3900.8012,0.000053,-85.541018
3901.5065,0.000046,-86.737383
3902.2117,0.000025,-92.155133
3902.9170,0.000065,-83.764197
3903.6223,0.000033,-89.748320
3904.3275,0.000041,-87.820902
3905.0328,0.000068,-83.346818
3905.7380,0.000017,-95.499167
3906.4433,0.000051,-85.819990
3907.1486,0.000015,-96.396661
3907.8538,0.000064,-83.814173
3908.5591,0.000079,-82.056036
3909.2644,0.000030,-90.517310
3909.9696,0.000064,-83.851532
3910.6749,0.000030,-90.370166
3911.3801,0.000050,-86.080289
3912.0854,0.000030,-90.515025
3912.7907,0.000039,-88.106007
3913.4959,0.000043,-87.247944
3914.2012,0.000026,-91.701719
3914.9064,0.000029,-90.860078
3915.6117,0.000024,-92.372492
3916.3170,0.000016,-96.125652
3917.0222,0.000007,-103.204973
3917.7275,0.000038,-88.331374
3918.4328,0.000031,-90.103032
3919.1380,0.000028,-90.940338
3919.8433,0.000025,-92.020357
3920.5485,0.000033,-89.731891
3921.2538,0.000045,-87.030565
3921.9591,0.000037,-88.593735
3922.6643,0.000064,-83.874866
3923.3696,0.000064,-83.884272
3924.0748,0.000079,-82.033929
3924.7801,0.000076,-82.414340
3925.4854,0.000085,-81.445533
3926.1906,0.000075,-82.528571
3926.8959,0.000057,-84.814387
3927.6012,0.000098,-80.175054
3928.3064,0.000098,-80.174948
3929.0117,0.000113,-78.913022
3929.7169,0.000094,-80.568812
3930.4222,0.000088,-81.114055
3931.1275,0.000091,-80.826882
3931.8327,0.000081,-81.863075
3932.5380,0.000055,-85.184585
3933.2432,0.000074,-82.637902
3933.9485,0.000067,-83.480062
3934.6538,0.000075,-82.555712
3935.3590,0.000071,-82.970863
3936.0643,0.000065,-83.694755
3936.7696,0.000059,-84.644593
3937.4748,0.000035,-89.190199
3938.1801,0.000029,-90.649564
3938.8853,0.000012,-98.353057
3939.5906,0.000021,-93.372483
3940.2959,0.000022,-93.075069
3941.0011,0.000029,-90.880559
3941.7064,0.000020,-94.178611
3942.4116,0.000012,-98.600361
3943.1169,0.000009,-101.264701
3943.8222,0.000012,-98.235092
3944.5274,0.000004,-107.052783
3945.2327,0.000007,-103.168314
3945.9379,0.000014,-97.279825
3946.6432,0.000023,-92.624264
3947.3485,0.000012,-98.079056
3948.0537,0.000027,-91.416768
3948.7590,0.000004,-108.378388
3949.4643,0.000019,-94.366618
3950.1695,0.000006,-105.179055
3950.8748,0.000012,-98.783973
3951.5800,0.000015,-96.677955
3952.2853,0.000015,-96.223707
3952.9906,0.000008,-101.873524
3953.6958,0.000011,-99.545874
3954.4011,0.000014,-97.074301
3955.1063,0.000008,-102.047054
3955.8116,0.000018,-95.116866
3956.5169,0.000009,-100.925881
3957.2221,0.000027,-91.441354
3957.9274,0.000022,-93.163580
3958.6327,0.000009,-101.000943
3959.3379,0.000012,-98.732177
3960.0432,0.000015,-96.316354
3960.7484,0.000004,-108.114645
3961.4537,0.000015,-96.581765
3962.1590,0.000024,-92.564761
3962.8642,0.000008,-102.256888
3963.5695,0.000024,-92.327986
3964.2747,0.000018,-94.671391
3964.9800,0.000015,-96.257437
3965.6853,0.000025,-92.157559
3966.3905,0.000014,-96.887382
3967.0958,0.000029,-90.763412
3967.8011,0.000017,-95.648871
3968.5063,0.000023,-92.750555
3969.2116,0.000024,-92.426572
3969.9168,0.000018,-94.820730
3970.6221,0.000012,-98.657014
3971.3274,0.000021,-93.748986
3972.0326,0.000011,-99.119525
3972.7379,0.000024,-92.575322
3973.4431,0.000015,-96.519220
3974.1484,0.000012,-98.071485
3974.8537,0.000020,-93.916059
3975.5589,0.000026,-91.584276
3976.2642,0.000019,-94.357028
3976.9695,0.000020,-94.090664
3977.6747,0.000019,-94.282954
3978.3800,0.000018,-94.728731
3979.0852,0.000015,-96.289204
3979.7905,0.000023,-92.829675
3980.4958,0.000026,-91.674755
3981.2010,0.000027,-91.521878
3981.9063,0.000028,-90.981925
3982.6115,0.000033,-89.687045
3983.3168,0.000023,-92.902718
3984.0221,0.000040,-88.016825
3984.7273,0.000033,-89.679829
3985.4326,0.000026,-91.619847
3986.1379,0.000049,-86.137852
3986.8431,0.000010,-99.946758
3987.5484,0.000030,-90.444968
3988.2536,0.000035,-89.152095
3988.9589,0.000021,-93.670342
3989.6642,0.000026,-91.798091
3990.3694,0.000015,-96.204630
3991.0747,0.000008,-101.818718
3991.7799,0.000042,-87.548131
3992.4852,0.000030,-90.568420
3993.1905,0.000021,-93.738883
3993.8957,0.000033,-89.702281
3994.6010,0.000023,-92.953416
3995.3063,0.000032,-90.025074
3996.0115,0.000030,-90.501822
3996.7168,0.000019,-94.650380
3997.4220,0.000026,-91.634932
3998.1273,0.000014,-97.096354
3998.8326,0.000007,-103.273121
3999.5378,0.000027,-91.527014
