Time (s),Amplitude
0.286395,-0.002380
0.286440,0.020477
0.286485,0.029663
0.286531,0.016724
0.286576,-0.004425
0.286621,-0.017090
0.286667,-0.014038
0.286712,-0.002869
0.286757,-0.000153
0.286803,-0.005585
0.286848,-0.005493
0.286893,-0.000366
0.286939,-0.001648
0.286984,-0.007507
0.287029,-0.005768
0.287075,0.001038
0.287120,0.000366
0.287166,-0.005829
0.287211,-0.004700
0.287256,0.006744
0.287302,0.016357
0.287347,0.014099
0.287392,0.002289
0.287438,-0.013397
0.287483,-0.023163
0.287528,-0.015839
0.287574,0.003479
0.287619,0.019196
0.287664,0.021729
0.287710,0.009308
0.287755,-0.008881
0.287800,-0.020660
0.287846,-0.020386
0.287891,-0.004272
0.287937,0.020630
0.287982,0.033966
0.288027,0.023193
0.288073,-0.004425
0.288118,-0.028625
0.288163,-0.031799
0.288209,-0.013397
0.288254,0.011230
0.288299,0.025360
0.288345,0.021820
0.288390,0.004181
0.288435,-0.014465
0.288481,-0.022125
0.288526,-0.016083
0.288571,0.002869
0.288617,0.024048
0.288662,0.028320
0.288707,0.012909
0.288753,-0.011230
0.288798,-0.032166
0.288844,-0.033142
0.288889,-0.007782
0.288934,0.025330
0.288980,0.040955
0.289025,0.028961
0.289070,-0.003815
0.289116,-0.041992
0.289161,-0.060547
0.289206,-0.033600
0.289252,0.026550
0.289297,0.067261
0.289342,0.057343
0.289388,0.012878
0.289433,-0.035980
0.289478,-0.061646
0.289524,-0.044312
0.289569,0.003845
0.289615,0.043549
0.289660,0.050293
0.289705,0.025055
0.289751,-0.017639
0.289796,-0.048462
0.289841,-0.041718
0.289887,-0.008698
0.289932,0.014954
0.289977,0.015594
0.290023,0.006470
0.290068,-0.000122
0.290113,0.005127
0.290159,0.019745
0.290204,0.017303
0.290249,-0.014099
0.290295,-0.047089
0.290340,-0.049103
0.290385,-0.014587
0.290431,0.034698
0.290476,0.067078
0.290522,0.056580
0.290567,-0.001984
0.290612,-0.074463
0.290658,-0.104340
0.290703,-0.060120
0.290748,0.036133
0.290794,0.115906
0.290839,0.114624
0.290884,0.033356
0.290930,-0.063873
0.290975,-0.112061
0.291020,-0.085358
0.291066,0.000244
0.291111,0.090729
0.291156,0.118713
0.291202,0.061340
0.291247,-0.027191
0.291293,-0.073395
0.291338,-0.062164
0.291383,-0.018738
0.291429,0.035736
0.291474,0.071289
0.291519,0.055420
0.291565,0.001221
0.291610,-0.038116
0.291655,-0.034058
0.291701,-0.009644
0.291746,0.000366
0.291791,-0.012177
0.291837,-0.025879
0.291882,-0.012573
0.291927,0.024200
0.291973,0.047607
0.292018,0.036713
0.292063,0.001953
0.292109,-0.042969
0.292154,-0.074097
0.292200,-0.051819
0.292245,0.023224
0.292290,0.086884
0.292336,0.084778
0.292381,0.028229
0.292426,-0.042084
0.292472,-0.090118
0.292517,-0.079773
0.292562,-0.006348
0.292608,0.074036
0.292653,0.095367
0.292698,0.050293
0.292744,-0.016174
0.292789,-0.060425
0.292834,-0.061218
0.292880,-0.021729
0.292925,0.027527
0.292971,0.053864
0.293016,0.044067
0.293061,0.004456
0.293107,-0.037811
0.293152,-0.049652
0.293197,-0.025238
0.293243,0.005829
0.293288,0.016144
0.293333,0.010345
0.293379,0.002838
0.293424,-0.002838
0.293469,-0.002777
0.293515,0.003754
0.293560,0.001587
0.293605,-0.018127
0.293651,-0.033051
0.293696,-0.020844
0.293741,0.005066
0.293787,0.020508
0.293832,0.020782
0.293878,0.009613
0.293923,-0.014099
0.293968,-0.040283
0.294014,-0.041962
0.294059,-0.007050
0.294104,0.041901
0.294150,0.065521
0.294195,0.041565
0.294240,-0.009125
0.294286,-0.042267
0.294331,-0.039337
0.294376,-0.014740
0.294422,0.015259
0.294467,0.038940
0.294512,0.038177
0.294558,0.006805
0.294603,-0.029968
0.294649,-0.041931
0.294694,-0.025970
0.294739,0.005463
0.294785,0.037750
0.294830,0.047455
0.294875,0.021423
0.294921,-0.018768
0.294966,-0.038696
0.295011,-0.028046
0.295057,-0.004272
0.295102,0.014374
0.295147,0.023376
0.295193,0.018372
0.295238,-0.003540
0.295283,-0.027557
0.295329,-0.032898
0.295374,-0.015045
0.295420,0.012451
0.295465,0.028442
0.295510,0.021881
0.295556,0.003571
0.295601,-0.008759
0.295646,-0.011139
0.295692,-0.007568
0.295737,0.001129
0.295782,0.010010
0.295828,0.009216
0.295873,0.001587
0.295918,0.001373
0.295964,0.008789
0.296009,0.010376
0.296054,0.002472
0.296100,-0.007111
0.296145,-0.012115
0.296190,-0.009613
0.296236,0.001160
0.296281,0.015839
0.296327,0.024506
0.296372,0.015015
0.296417,-0.012268
0.296463,-0.035706
0.296508,-0.034729
0.296553,-0.009094
0.296599,0.024658
0.296644,0.043671
0.296689,0.033295
0.296735,-0.002472
0.296780,-0.037201
0.296825,-0.043701
0.296871,-0.021179
0.296916,0.013733
0.296961,0.041412
0.297007,0.042023
0.297052,0.011810
0.297098,-0.027069
0.297143,-0.045135
0.297188,-0.032104
0.297234,0.001343
0.297279,0.034180
0.297324,0.043945
0.297370,0.023224
0.297415,-0.013763
0.297460,-0.042511
0.297506,-0.042480
0.297551,-0.012665
0.297596,0.027039
0.297642,0.050415
0.297687,0.040100
0.297732,-0.000580
0.297778,-0.050720
0.297823,-0.077423
0.297868,-0.047333
0.297914,0.025574
0.297959,0.074921
0.298005,0.063629
0.298050,0.017303
0.298095,-0.031769
0.298141,-0.062286
0.298186,-0.049408
0.298231,-0.000671
0.298277,0.036560
0.298322,0.037964
0.298367,0.018219
0.298413,-0.008789
0.298458,-0.032593
0.298503,-0.034393
0.298549,-0.010406
0.298594,0.013214
0.298639,0.013397
0.298685,0.000641
0.298730,-0.000397
0.298776,0.019592
0.298821,0.042084
0.298866,0.032227
0.298912,-0.016052
0.298957,-0.062408
0.299002,-0.066071
0.299048,-0.023621
0.299093,0.038177
0.299138,0.080933
0.299184,0.071259
0.299229,0.005188
0.299274,-0.075745
0.299320,-0.109924
0.299365,-0.067444
0.299410,0.026642
0.299456,0.109680
0.299501,0.120728
0.299546,0.045624
0.299592,-0.064331
0.299637,-0.128632
0.299683,-0.101898
0.299728,-0.008820
0.299773,0.078583
0.299819,0.101898
0.299864,0.056702
0.299909,-0.017517
0.299955,-0.068420
0.300000,-0.066223
0.300045,-0.022797
0.300091,0.025940
0.300136,0.047791
0.300181,0.033295
0.300227,0.002930
0.300272,-0.014008
0.300317,-0.009766
0.300363,0.000000
0.300408,-0.001709
0.300454,-0.016083
0.300499,-0.026764
0.300544,-0.014618
0.300590,0.021698
0.300635,0.057526
0.300680,0.057159
0.300726,0.008881
0.300771,-0.055847
0.300816,-0.085358
0.300862,-0.054077
0.300907,0.013275
0.300952,0.066833
0.300998,0.072845
0.301043,0.030609
0.301088,-0.033417
0.301134,-0.078644
0.301179,-0.070190
0.301224,-0.011200
0.301270,0.051147
0.301315,0.070679
0.301361,0.041412
0.301406,-0.008057
0.301451,-0.043030
0.301497,-0.044189
0.301542,-0.016693
0.301587,0.012970
0.301633,0.023712
0.301678,0.018280
0.301723,0.003540
0.301769,-0.016754
0.301814,-0.029022
0.301859,-0.020233
0.301905,0.003571
0.301950,0.022400
0.301995,0.021912
0.302041,0.007416
0.302086,-0.003967
0.302132,-0.002380
0.302177,0.005066
0.302222,0.002441
0.302268,-0.012054
0.302313,-0.021210
0.302358,-0.013580
0.302404,0.001648
0.302449,0.010651
0.302494,0.011536
0.302540,0.005981
0.302585,-0.005859
0.302630,-0.018616
0.302676,-0.021881
0.302721,-0.006378
0.302766,0.024658
0.302812,0.047272
0.302857,0.036285
0.302902,-0.004242
0.302948,-0.041595
0.302993,-0.046387
0.303039,-0.020233
0.303084,0.013458
0.303129,0.034424
0.303175,0.032776
0.303220,0.008453
0.303265,-0.023956
0.303311,-0.040375
0.303356,-0.028534
0.303401,0.002380
0.303447,0.033630
0.303492,0.045044
0.303537,0.024353
0.303583,-0.016846
0.303628,-0.047211
0.303673,-0.043243
0.303719,-0.010712
0.303764,0.024017
0.303810,0.039124
0.303855,0.027832
0.303900,-0.001434
0.303946,-0.028625
0.303991,-0.035095
0.304036,-0.017670
0.304082,0.010468
0.304127,0.031158
0.304172,0.030945
0.304218,0.008728
0.304263,-0.017090
0.304308,-0.024567
0.304354,-0.014252
0.304399,0.000275
0.304444,0.011292
0.304490,0.012238
0.304535,0.003723
0.304580,0.000183
0.304626,0.008118
0.304671,0.014923
0.304717,0.006287
0.304762,-0.014343
0.304807,-0.027191
0.304853,-0.020844
0.304898,-0.000092
0.304943,0.023987
0.304989,0.034271
0.305034,0.019684
0.305079,-0.009888
0.305125,-0.033813
0.305170,-0.036469
0.305215,-0.013062
0.305261,0.025757
0.305306,0.053589
0.305351,0.045319
0.305397,0.001495
0.305442,-0.046600
0.305488,-0.062408
0.305533,-0.034668
0.305578,0.014648
0.305624,0.048248
0.305669,0.045044
0.305714,0.014160
0.305760,-0.021942
0.305805,-0.043579
0.305850,-0.036407
0.305896,-0.002228
0.305941,0.039062
0.305986,0.059753
0.306032,0.038239
0.306077,-0.015839
0.306122,-0.061066
0.306168,-0.064880
0.306213,-0.024872
0.306259,0.040039
0.306304,0.088196
0.306349,0.074280
0.306395,0.005829
0.306440,-0.054932
0.306485,-0.065643
0.306531,-0.035706
0.306576,0.012634
0.306621,0.055267
0.306667,0.059021
0.306712,0.020233
0.306757,-0.022552
0.306803,-0.041199
0.306848,-0.034119
0.306893,-0.003815
0.306939,0.029144
0.306984,0.032593
0.307029,0.011505
0.307075,-0.000946
0.307120,0.004852
0.307166,0.013000
0.307211,0.008698
0.307256,-0.016785
0.307302,-0.053436
0.307347,-0.059052
0.307392,-0.008759
0.307438,0.056213
0.307483,0.078674
0.307528,0.048462
0.307574,-0.013794
0.307619,-0.078217
0.307664,-0.098083
0.307710,-0.043945
0.307755,0.049622
0.307800,0.110352
0.307846,0.095673
0.307891,0.015106
0.307937,-0.081665
0.307982,-0.125763
0.308027,-0.080627
0.308073,0.017792
0.308118,0.095184
0.308163,0.103241
0.308209,0.043213
0.308254,-0.041656
0.308299,-0.089417
0.308345,-0.069672
0.308390,-0.010498
0.308435,0.039276
0.308481,0.052948
0.308526,0.031128
0.308571,-0.005157
0.308617,-0.025665
0.308662,-0.018951
0.308707,-0.003571
0.308753,-0.000732
0.308798,-0.009216
0.308844,-0.012909
0.308889,-0.003174
0.308934,0.014404
0.308980,0.028564
0.309025,0.025024
0.309070,-0.005005
0.309116,-0.044983
0.309161,-0.059692
0.309206,-0.030365
0.309252,0.027222
0.309297,0.071808
0.309342,0.066803
0.309388,0.014404
0.309433,-0.044617
0.309478,-0.066956
0.309524,-0.042664
0.309569,0.005005
0.309615,0.044281
0.309660,0.050629
0.309705,0.022247
0.309751,-0.014954
0.309796,-0.035339
0.309841,-0.030945
0.309887,-0.007050
0.309932,0.018738
0.309977,0.028290
0.310023,0.018402
0.310068,-0.001709
0.310113,-0.022369
0.310159,-0.032654
0.310204,-0.018616
0.310249,0.013184
0.310295,0.033295
0.310340,0.027557
0.310385,0.006561
0.310431,-0.016479
0.310476,-0.027710
0.310522,-0.017609
0.310567,0.000793
0.310612,0.006317
0.310658,0.000671
0.310703,-0.001404
0.310748,0.000854
0.310794,0.001038
0.310839,0.000092
0.310884,0.000275
0.310930,-0.002502
0.310975,-0.009247
0.311020,-0.010773
0.311066,0.000519
0.311111,0.021362
0.311156,0.036346
0.311202,0.023987
0.311247,-0.015259
0.311293,-0.046753
0.311338,-0.042267
0.311383,-0.011353
0.311429,0.022034
0.311474,0.041901
0.311519,0.034973
0.311565,-0.000214
0.311610,-0.037628
0.311655,-0.046661
0.311701,-0.024261
0.311746,0.012573
0.311791,0.043671
0.311837,0.046661
0.311882,0.015045
0.311927,-0.026703
0.311973,-0.047607
0.312018,-0.036285
0.312063,-0.000793
0.312109,0.035980
0.312154,0.047089
0.312200,0.025208
0.312245,-0.010925
0.312290,-0.036041
0.312336,-0.036041
0.312381,-0.012115
0.312426,0.019806
0.312472,0.035095
0.312517,0.023315
0.312562,0.000885
0.312608,-0.014221
0.312653,-0.019104
0.312698,-0.011841
0.312744,0.004822
0.312789,0.014587
0.312834,0.009308
0.312880,0.001099
0.312925,0.001038
0.312971,0.005463
0.313016,0.006409
0.313061,0.000671
0.313107,-0.012390
0.313152,-0.024292
0.313197,-0.017731
0.313243,0.006927
0.313288,0.026703
0.313333,0.027039
0.313379,0.010468
0.313424,-0.016205
0.313469,-0.038116
0.313515,-0.034454
0.313560,-0.003479
0.313605,0.030884
0.313651,0.044525
0.313696,0.028015
0.313741,-0.009369
0.313787,-0.041565
0.313832,-0.044617
0.313878,-0.017365
0.313923,0.022430
0.313968,0.051056
0.314014,0.045990
0.314059,0.005829
0.314104,-0.040222
0.314150,-0.058685
0.314195,-0.038177
0.314240,0.011658
0.314286,0.060516
0.314331,0.069153
0.314376,0.028107
0.314422,-0.031281
0.314467,-0.069031
0.314512,-0.063232
0.314558,-0.010254
0.314603,0.063477
0.314649,0.099884
0.314694,0.063477
0.314739,-0.014648
0.314785,-0.074646
0.314830,-0.081451
0.314875,-0.033783
0.314921,0.032349
0.314966,0.061371
0.315011,0.039246
0.315057,0.004456
0.315102,-0.015564
0.315147,-0.023499
0.315193,-0.016876
0.315238,0.003235
0.315283,0.012451
0.315329,0.001251
0.315374,-0.004822
0.315420,0.007904
0.315465,0.024536
0.315510,0.029266
0.315556,0.007751
0.315601,-0.040771
0.315646,-0.076691
0.315692,-0.056549
0.315737,0.010071
0.315782,0.074066
0.315828,0.091614
0.315873,0.045410
0.315918,-0.041992
0.315964,-0.107361
0.316009,-0.096313
0.316054,-0.019440
0.316100,0.063446
0.316145,0.099579
0.316190,0.068726
0.316236,-0.009399
0.316281,-0.077240
0.316327,-0.085175
0.316372,-0.036896
0.316417,0.026917
0.316463,0.066925
0.316508,0.060883
0.316553,0.013763
0.316599,-0.039215
0.316644,-0.059448
0.316689,-0.037262
0.316735,0.003357
0.316780,0.029022
0.316825,0.025238
0.316871,0.006714
0.316916,-0.000549
0.316961,0.008820
0.317007,0.015106
0.317052,0.004669
0.317098,-0.013336
0.317143,-0.024048
0.317188,-0.018951
0.317234,0.001526
0.317279,0.023651
0.317324,0.029724
0.317370,0.015015
0.317415,-0.009705
0.317460,-0.028015
0.317506,-0.028320
0.317551,-0.008453
0.317596,0.021973
0.317642,0.040283
0.317687,0.029114
0.317732,-0.001221
0.317778,-0.027649
0.317823,-0.035767
0.317868,-0.019196
0.317914,0.010681
0.317959,0.026672
0.318005,0.018799
0.318050,0.003418
0.318095,-0.003967
0.318141,-0.003906
0.318186,-0.002686
0.318231,0.000092
0.318277,0.010712
0.318322,0.023834
0.318367,0.018341
0.318413,-0.012024
0.318458,-0.042297
0.318503,-0.044189
0.318549,-0.014160
0.318594,0.027466
0.318639,0.050049
0.318685,0.035828
0.318730,0.000366
0.318776,-0.024994
0.318821,-0.027008
0.318866,-0.012634
0.318912,0.005096
0.318957,0.014191
0.319002,0.012329
0.319048,0.003662
0.319093,-0.005096
0.319138,-0.004364
0.319184,0.002869
0.319229,0.000366
0.319274,-0.013580
0.319320,-0.024414
0.319365,-0.017883
0.319410,0.009369
0.319456,0.037994
0.319501,0.041229
0.319546,0.014740
0.319592,-0.024048
0.319637,-0.050140
0.319683,-0.042450
0.319728,-0.002777
0.319773,0.038696
0.319819,0.049530
0.319864,0.026154
0.319909,-0.009186
0.319955,-0.035095
0.320000,-0.038208
0.320045,-0.014496
0.320091,0.020599
0.320136,0.040894
0.320181,0.033173
0.320227,0.003021
0.320272,-0.030792
0.320317,-0.044617
0.320363,-0.027313
0.320408,0.009277
0.320454,0.038452
0.320499,0.038971
0.320544,0.013794
0.320590,-0.016510
0.320635,-0.033051
0.320680,-0.026672
0.320726,-0.002899
0.320771,0.020416
0.320816,0.027161
0.320862,0.015045
0.320907,-0.003815
0.320952,-0.013855
0.320998,-0.010284
0.321043,-0.002136
0.321088,0.000549
0.321134,-0.002472
0.321179,-0.005035
0.321224,-0.001068
0.321270,0.007751
0.321315,0.012146
0.321361,0.008301
0.321406,-0.002625
0.321451,-0.017914
0.321497,-0.025299
0.321542,-0.012299
0.321587,0.014282
0.321633,0.033234
0.321678,0.029236
0.321723,0.004700
0.321769,-0.023346
0.321814,-0.036285
0.321859,-0.024597
0.321905,0.005554
0.321950,0.032135
0.321995,0.036133
0.322041,0.016205
0.322086,-0.017395
0.322132,-0.045288
0.322177,-0.042725
0.322222,-0.007812
0.322268,0.032471
0.322313,0.052399
0.322358,0.038330
0.322404,-0.007812
0.322449,-0.056396
0.322494,-0.067657
0.322540,-0.030914
0.322585,0.027924
0.322630,0.070343
0.322676,0.067535
0.322721,0.014984
0.322766,-0.059235
0.322812,-0.101044
0.322857,-0.071350
0.322902,0.010620
0.322948,0.081360
0.322993,0.091339
0.323039,0.040283
0.323084,-0.030090
0.323129,-0.066193
0.323175,-0.047852
0.323220,-0.007568
0.323265,0.015656
0.323311,0.018158
0.323356,0.010803
0.323401,-0.001038
0.323447,-0.004639
0.323492,0.006073
0.323537,0.009247
0.323583,-0.010406
0.323628,-0.033447
0.323673,-0.035889
0.323719,-0.010498
0.323764,0.035675
0.323810,0.071136
0.323855,0.056671
0.323900,-0.005066
0.323946,-0.066589
0.323991,-0.084320
0.324036,-0.044983
0.324082,0.032715
0.324127,0.096832
0.324172,0.093994
0.324218,0.024261
0.324263,-0.056030
0.324308,-0.089172
0.324354,-0.060638
0.324399,0.003143
0.324444,0.056061
0.324490,0.062500
0.324535,0.027679
0.324580,-0.014587
0.324626,-0.039673
0.324671,-0.038361
0.324717,-0.011017
0.324762,0.023315
0.324807,0.036835
0.324853,0.023132
0.324898,-0.000488
0.324943,-0.016479
0.324989,-0.017548
0.325034,-0.007080
0.325079,0.002319
0.325125,0.002014
0.325170,-0.002228
0.325215,-0.001526
0.325261,0.004303
0.325306,0.010651
0.325351,0.011108
0.325397,0.000031
0.325442,-0.015594
0.325488,-0.019318
0.325533,-0.008606
0.325578,0.003082
0.325624,0.006897
0.325669,0.004791
0.325714,0.001068
0.325760,-0.001251
0.325805,-0.001862
0.325850,-0.002228
0.325896,-0.000122
0.325941,0.007446
0.325986,0.013641
0.326032,0.008545
0.326077,-0.003540
0.326122,-0.010345
0.326168,-0.009033
0.326213,-0.003174
0.326259,0.006226
0.326304,0.014862
0.326349,0.013519
0.326395,0.000763
0.326440,-0.012421
0.326485,-0.017212
0.326531,-0.012756
0.326576,0.007965
0.326621,0.046326
0.326667,0.065277
0.326712,0.027557
0.326757,-0.042603
0.326803,-0.083557
0.326848,-0.064514
0.326893,-0.004883
0.326939,0.050934
0.326984,0.064056
0.327029,0.032318
0.327075,-0.008972
0.327120,-0.026794
0.327166,-0.018890
0.327211,-0.003937
0.327256,0.001617
0.327302,-0.003662
0.327347,-0.009613
0.327392,-0.001831
0.327438,0.021271
0.327483,0.036469
0.327528,0.024414
0.327574,-0.008240
0.327619,-0.041412
0.327664,-0.050385
0.327710,-0.021393
0.327755,0.026276
0.327800,0.053986
0.327846,0.043396
0.327891,0.005493
0.327937,-0.036957
0.327982,-0.056061
0.328027,-0.034912
0.328073,0.008850
0.328118,0.038849
0.328163,0.037384
0.328209,0.013947
0.328254,-0.014954
0.328299,-0.033081
0.328345,-0.028076
0.328390,-0.004211
0.328435,0.023560
0.328481,0.039337
0.328526,0.028046
0.328571,-0.006897
0.328617,-0.038452
0.328662,-0.042053
0.328707,-0.017120
0.328753,0.016602
0.328798,0.038361
0.328844,0.035553
0.328889,0.006531
0.328934,-0.029022
0.328980,-0.041229
0.329025,-0.023743
0.329070,0.004089
0.329116,0.023712
0.329161,0.024658
0.329206,0.008545
0.329252,-0.004272
0.329297,-0.001343
0.329342,0.004181
0.329388,0.001221
0.329433,-0.004822
0.329478,-0.008484
0.329524,-0.007446
0.329569,0.001587
0.329615,0.014832
0.329660,0.020111
0.329705,0.010223
0.329751,-0.009521
0.329796,-0.027374
0.329841,-0.028931
0.329887,-0.006927
0.329932,0.023834
0.329977,0.039276
0.330023,0.028412
0.330068,-0.004028
0.330113,-0.040894
0.330159,-0.054504
0.330204,-0.027832
0.330249,0.021729
0.330295,0.056976
0.330340,0.054199
0.330385,0.013611
0.330431,-0.042511
0.330476,-0.075867
0.330522,-0.056580
0.330567,0.005585
0.330612,0.063934
0.330658,0.077484
0.330703,0.039154
0.330748,-0.028534
0.330794,-0.082550
0.330839,-0.083221
0.330884,-0.023102
0.330930,0.063721
0.330975,0.112946
0.331020,0.080566
0.331066,-0.004974
0.331111,-0.072632
0.331156,-0.080688
0.331202,-0.036865
0.331247,0.020355
0.331293,0.047699
0.331338,0.032623
0.331383,0.005005
0.331429,-0.002930
0.331474,0.006531
0.331519,0.011475
0.331565,-0.000671
0.331610,-0.027435
0.331655,-0.047089
0.331701,-0.030212
0.331746,0.019012
0.331791,0.059753
0.331837,0.060730
0.331882,0.019348
0.331927,-0.043640
0.331973,-0.084961
0.332018,-0.066833
0.332063,0.000580
0.332109,0.068115
0.332154,0.091370
0.332200,0.052368
0.332245,-0.028290
0.332290,-0.091309
0.332336,-0.086121
0.332381,-0.024292
0.332426,0.039124
0.332472,0.064392
0.332517,0.045502
0.332562,0.000763
0.332608,-0.033447
0.332653,-0.033875
0.332698,-0.013611
0.332744,0.004700
0.332789,0.012848
0.332834,0.010162
0.332880,0.002045
0.332925,-0.000916
0.332971,0.001312
0.333016,0.000793
0.333061,-0.000061
0.333107,0.003937
0.333152,0.006805
0.333197,0.003326
0.333243,-0.000885
0.333288,-0.002563
0.333333,-0.003723
0.333379,-0.001648
0.333424,0.001556
0.333469,-0.001923
0.333515,-0.005859
0.333560,-0.000549
0.333605,0.005554
0.333651,0.003754
0.333696,0.000122
0.333741,0.000488
0.333787,0.003265
0.333832,0.004395
0.333878,0.001831
0.333923,-0.002563
0.333968,-0.004852
0.334014,-0.003021
0.334059,-0.000122
0.334104,-0.000854
0.334150,-0.004028
0.334195,-0.004028
0.334240,0.001831
0.334286,0.010742
0.334331,0.015167
0.334376,0.007477
0.334422,-0.011353
0.334467,-0.027435
0.334512,-0.025208
0.334558,-0.003235
0.334603,0.024323
0.334649,0.038116
0.334694,0.026123
0.334739,-0.008331
0.334785,-0.044098
0.334830,-0.052795
0.334875,-0.022675
0.334921,0.026886
0.334966,0.060303
0.335011,0.052979
0.335057,0.007751
0.335102,-0.043823
0.335147,-0.061676
0.335193,-0.034973
0.335238,0.007172
0.335283,0.029785
0.335329,0.023895
0.335374,0.005798
0.335420,-0.000946
0.335465,0.010681
0.335510,0.020142
0.335556,0.004852
0.335601,-0.028687
0.335646,-0.050537
0.335692,-0.036530
0.335737,0.008118
0.335782,0.049835
0.335828,0.055542
0.335873,0.022858
0.335918,-0.019592
0.335964,-0.040344
0.336009,-0.031158
0.336054,-0.005249
0.336100,0.020081
0.336145,0.031464
0.336190,0.021210
0.336236,-0.003571
0.336281,-0.022919
0.336327,-0.024780
